tweet_id,user_id,camp_type,community,aspect_prompt
1656569677160538112,1869053616,BLM - Bound,C2-2,"ideology: 'left', pro entities: [], anti entities: [], neutral entities: ['black girls'] based on following aspects pro aspects: [], anti aspects: ['police'], neutral aspects: ['investigation']"
1660187096995491841,881963306713468928,ALM - Bound,C1-2,"ideology: 'right', pro entities: [], anti entities: [], neutral entities: ['white', 'white supremacists', 'poc'] based on following aspects pro aspects: ['evidence', 'evidence'], anti aspects: ['pedophile'], neutral aspects: ['politicians']"
1662608708201861121,1321514089684848640,BLM - Bound,C3-3,"ideology: 'left', pro entities: [], anti entities: ['white supremacist', 'holocaust denier kevin alfred strom'], neutral entities: ['voltaire'] based on following aspects pro aspects: ['million followers'], anti aspects: ['possession', 'child pornography'], neutral aspects: []"
1662212543740526593,3299903945,BLM - Bound,C2-1,"ideology: 'left', pro entities: ['george floyd'], anti entities: [], neutral entities: [] based on following aspects pro aspects: [], anti aspects: ['protests', 'murder'], neutral aspects: ['news']"
1660416588686794752,1436390458754621440,ALM - Bound,C1-1,"ideology: 'right', pro entities: [], anti entities: ['black'], neutral entities: [] based on following aspects pro aspects: ['university', 'laws', 'civil rights movement'], anti aspects: ['racial segregation'], neutral aspects: ['race']"
1657446841397530634,1382635602177359872,ALM - Bound,C5-2,"ideology: 'right', pro entities: [], anti entities: ['blm'], neutral entities: ['government', 'uk'] based on following aspects pro aspects: ['borders', 'borders'], anti aspects: [], neutral aspects: []"
1657770416788627459,40604613,ALM - Crossing,C1-2,"ideology: 'right', pro entities: ['white nationalists'], anti entities: [], neutral entities: [] based on following aspects pro aspects: ['love', 'evidence'], anti aspects: [], neutral aspects: []"
1656684163024539648,1223546553622843392,ALM - Bound,C1-2,"ideology: 'right', pro entities: [], anti entities: ['blm'], neutral entities: [] based on following aspects pro aspects: [], anti aspects: ['criminals'], neutral aspects: ['money']"
1655596358341136385,1512286747085795328,ALM - Bound,C1-1,"ideology: 'right', pro entities: [], anti entities: ['mexican'], neutral entities: ['texas'] based on following aspects pro aspects: [], anti aspects: ['msm', 'white supremest', 'crime'], neutral aspects: []"
1661015849661235205,1045415498899496960,BLM - Bound,C2-2,"ideology: 'left', pro entities: [], anti entities: ['white supremacist'], neutral entities: ['woman'] based on following aspects pro aspects: ['children', 'nation'], anti aspects: [], neutral aspects: []"
1656944690199969793,356908448,BLM - Crossing,C2-1,"ideology: 'left', pro entities: ['black women'], anti entities: [], neutral entities: [] based on following aspects pro aspects: [], anti aspects: ['hell'], neutral aspects: ['tweet']"
1660180676778262528,1280493906816380928,ALM - Bound,C5-2,"ideology: 'right', pro entities: [], anti entities: ['black people', 'asian people'], neutral entities: ['nigeria', 'india'] based on following aspects pro aspects: ['job'], anti aspects: ['racist'], neutral aspects: []"
1661189652462665729,2376382104,BLM - Bound,C3-3,"ideology: 'left', pro entities: ['black man'], anti entities: [], neutral entities: [] based on following aspects pro aspects: [], anti aspects: ['systemic racism', 'black conservative', 'racism'], neutral aspects: []"
1661384475807195137,1654193777102278912,ALM - Bound,C1-1,"ideology: 'right', pro entities: ['dc cop'], anti entities: [], neutral entities: ['white'] based on following aspects pro aspects: ['june 2020 riots'], anti aspects: ['death', 'june 2020 riots'], neutral aspects: []"
1658223725748142083,1533091496659918848,ALM - Bound,C1-2,"ideology: 'right', pro entities: ['whites', 'whites', 'cops'], anti entities: [], neutral entities: ['white'] based on following aspects pro aspects: ['jobs'], anti aspects: ['shot', 'racism'], neutral aspects: []"
1661896237464059904,23143326,BLM - Bound,C3-1,"ideology: 'left', pro entities: ['blm protesters'], anti entities: [], neutral entities: ['government'] based on following aspects pro aspects: [], anti aspects: ['crimes'], neutral aspects: ['film', 'videos', 'social media']"
1655363201117085697,1065784527782649984,ALM - Bound,C5-1,"ideology: 'right', pro entities: [], anti entities: ['antifa'], neutral entities: [] based on following aspects pro aspects: [], anti aspects: [], neutral aspects: ['article', 'media']"
1662148977339297792,2528738821,ALM - Bound,C1-1,"ideology: 'right', pro entities: ['black conservatives'], anti entities: [], neutral entities: [] based on following aspects pro aspects: ['reparations', 'votes'], anti aspects: ['reparations'], neutral aspects: []"
1658822732916588546,996576181251117056,ALM - Bound,C7-2,"ideology: 'right', pro entities: [], anti entities: ['black population', 'black neighborhoods'], neutral entities: [] based on following aspects pro aspects: ['life'], anti aspects: ['racist'], neutral aspects: []"
1662834845246976002,1268350380162912512,BLM - Bound,C3-1,"ideology: 'left', pro entities: [], anti entities: ['white supremacist', 'holocaust denier kevin alfred strom'], neutral entities: ['voltaire'] based on following aspects pro aspects: ['million followers'], anti aspects: ['possession', 'child pornography'], neutral aspects: []"
1654640447061655552,1519159155608670208,ALM - Bound,C1-1,"ideology: 'right', pro entities: [], anti entities: ['blacks'], neutral entities: ['california'] based on following aspects pro aspects: ['demand reparations'], anti aspects: ['hell', 'hell', 'demand reparations'], neutral aspects: ['civil war']"
1658083193868746755,760898859342135296,ALM - Bound,C1-1,"ideology: 'right', pro entities: ['white people'], anti entities: ['black militant racist'], neutral entities: [] based on following aspects pro aspects: ['white children'], anti aspects: ['murder', 'zero mainstream media coverage', 'called racist'], neutral aspects: []"
1661085552664297489,23278492,BLM - Bound,C3-3,"ideology: 'left', pro entities: ['trans'], anti entities: ['trump', 'maga'], neutral entities: [] based on following aspects pro aspects: ['border', 'abortion'], anti aspects: [], neutral aspects: ['masks']"
1654570340939620352,1582224877607878912,BLM - Bound,C3-3,"ideology: 'left', pro entities: [], anti entities: ['maga', 'maga'], neutral entities: [] based on following aspects pro aspects: ['parents', 'free speech'], anti aspects: ['terrorists', 'gun control'], neutral aspects: []"
1661464342439641088,1356269929100681216,ALM - Bound,C5-1,"ideology: 'right', pro entities: [], anti entities: [], neutral entities: ['country'] based on following aspects pro aspects: ['america'], anti aspects: ['march', 'hell'], neutral aspects: []"
1661874768012795905,404163484,BLM - Bound,C3-1,"ideology: 'left', pro entities: ['black culture'], anti entities: [], neutral entities: [] based on following aspects pro aspects: ['critical race theory'], anti aspects: ['critical race theory'], neutral aspects: []"
1658705151908286465,1088165183220965376,BLM - Bound,C3-1,"ideology: 'left', pro entities: [], anti entities: ['republican'], neutral entities: ['white house'] based on following aspects pro aspects: [], anti aspects: [], neutral aspects: ['investigation', 'media']"
1661869942986211329,2413996628,BLM - Bound,C3-2,"ideology: 'left', pro entities: ['black people'], anti entities: ['desantis', 'musk', 'nword'], neutral entities: [] based on following aspects pro aspects: ['woke'], anti aspects: ['racist', 'woke', 'racists'], neutral aspects: []"
1654965355750768640,2232352406,BLM - Bound,C3-1,"ideology: 'left', pro entities: [], anti entities: ['republicans'], neutral entities: [] based on following aspects pro aspects: ['god'], anti aspects: ['jail'], neutral aspects: []"
1655277329202167809,866422959799361536,ALM - Crossing,C1-1,"ideology: 'right', pro entities: ['trump', 'trumps'], anti entities: [], neutral entities: [] based on following aspects pro aspects: [], anti aspects: ['msm', 'racist'], neutral aspects: []"
1654248666272780288,1599253100493082624,ALM - Bound,C1-1,"ideology: 'right', pro entities: [], anti entities: [], neutral entities: ['california'] based on following aspects pro aspects: ['reparations'], anti aspects: ['reparations'], neutral aspects: []"
1659194222443134983,854043753148858368,BLM - Bound,C2-1,"ideology: 'left', pro entities: [], anti entities: ['white supremacy'], neutral entities: [] based on following aspects pro aspects: [], anti aspects: ['hell', 'slaves'], neutral aspects: ['capitalism']"
1660489295499792386,1024515667,ALM - Bound,C1-1,"ideology: 'right', pro entities: [], anti entities: ['black'], neutral entities: [] based on following aspects pro aspects: ['university', 'laws', 'civil rights movement'], anti aspects: ['racial segregation'], neutral aspects: ['race']"
1661754637270089729,1008868556002545664,BLM - Bound,C3-2,"ideology: 'left', pro entities: ['black culture'], anti entities: [], neutral entities: [] based on following aspects pro aspects: ['critical race theory'], anti aspects: ['critical race theory'], neutral aspects: []"
1659567711687524352,874838736,BLM - Bound,C2-2,"ideology: 'left', pro entities: ['black lives matter'], anti entities: ['police officer'], neutral entities: [] based on following aspects pro aspects: [], anti aspects: ['charges'], neutral aspects: ['investigation']"
1662408317774225408,1586687331335118848,ALM - Bound,C7-1,"ideology: 'right', pro entities: ['white race'], anti entities: [], neutral entities: ['nations'] based on following aspects pro aspects: ['sons'], anti aspects: ['racists'], neutral aspects: []"
1662561961291177992,3334276096,BLM - Bound,C2-2,"ideology: 'left', pro entities: [], anti entities: ['white supremacist', 'holocaust denier kevin alfred strom'], neutral entities: ['voltaire'] based on following aspects pro aspects: ['million followers'], anti aspects: ['possession', 'child pornography'], neutral aspects: []"
1654524715250208775,365618797,BLM - Bound,C6-1,"ideology: 'left', pro entities: ['black community'], anti entities: [], neutral entities: [] based on following aspects pro aspects: ['voice', 'reparations', 'god'], anti aspects: [], neutral aspects: []"
1660280510495571968,1565674663916834816,ALM - Bound,C1-2,"ideology: 'right', pro entities: [], anti entities: [], neutral entities: ['african country'] based on following aspects pro aspects: ['fact'], anti aspects: ['racism'], neutral aspects: []"
1658263412097560576,1599712386109558784,ALM - Bound,C1-1,"ideology: 'right', pro entities: ['white people'], anti entities: ['black militant racist'], neutral entities: [] based on following aspects pro aspects: ['white children'], anti aspects: ['murder', 'zero mainstream media coverage', 'called racist'], neutral aspects: []"
1661417416033697794,1317873888194367488,ALM - Crossing,C1-3,"ideology: 'right', pro entities: [], anti entities: ['blm'], neutral entities: [] based on following aspects pro aspects: [], anti aspects: ['bankruptcy'], neutral aspects: ['money']"
1654833103318265857,255584407,BLM - Bound,C3-2,"ideology: 'left', pro entities: [], anti entities: ['republicans'], neutral entities: [] based on following aspects pro aspects: ['public education', 'kids', 'vote', 'public education', 'vote'], anti aspects: [], neutral aspects: ['funding']"
1658198211792879616,1515451702715072512,ALM - Bound,C1-1,"ideology: 'right', pro entities: [], anti entities: [], neutral entities: ['kkk'] based on following aspects pro aspects: [], anti aspects: ['hell'], neutral aspects: ['slave owners']"
1655313583897554945,1519020044323364864,ALM - Crossing,C1-1,"ideology: 'right', pro entities: [], anti entities: ['black'], neutral entities: ['nyc'] based on following aspects pro aspects: ['justice'], anti aspects: [], neutral aspects: ['action']"
1660357710108295175,2608392828,ALM - Bound,C1-1,"ideology: 'right', pro entities: [], anti entities: [], neutral entities: ['florida', 'california'] based on following aspects pro aspects: ['reparations'], anti aspects: ['reparations'], neutral aspects: []"
1661104828087431170,16121943,BLM - Bound,C3-1,"ideology: 'left', pro entities: [], anti entities: ['white christian nationalist'], neutral entities: [] based on following aspects pro aspects: ['americans', 'america'], anti aspects: [], neutral aspects: []"
1654145221922308098,488060039,BLM - Bound,C3-2,"ideology: 'left', pro entities: [], anti entities: ['trump'], neutral entities: ['jordan'] based on following aspects pro aspects: ['evidence'], anti aspects: ['conspiracy theories', 'conspiracy theories'], neutral aspects: []"
1663684409977962496,1427837418032574464,BLM - Bound,C3-1,"ideology: 'left', pro entities: ['biden', 'democrats'], anti entities: [], neutral entities: [] based on following aspects pro aspects: ['voters'], anti aspects: ['institutional racism'], neutral aspects: ['message']"
1655251345027346435,265049910,ALM - Crossing,C1-1,"ideology: 'right', pro entities: ['white woman'], anti entities: ['black'], neutral entities: ['man'] based on following aspects pro aspects: [], anti aspects: ['death', 'crime'], neutral aspects: []"
1660660045648916484,97832363,BLM - Bound,C6-1,"ideology: 'left', pro entities: ['black folk', 'black women'], anti entities: ['neo nazi'], neutral entities: [] based on following aspects pro aspects: [], anti aspects: ['slavery'], neutral aspects: ['authorities']"
1661623105054453768,455997736,ALM - Bound,C1-1,"ideology: 'right', pro entities: [], anti entities: ['blm'], neutral entities: [] based on following aspects pro aspects: [], anti aspects: ['grift'], neutral aspects: ['instagram', 'mansions', 'money']"
1300575775427407872,2266466845,ALM - Bound,C1-2,"ideology: 'right', pro entities: [], anti entities: ['black lives matter', 'blm organization'], neutral entities: [] based on following aspects pro aspects: [], anti aspects: ['riots'], neutral aspects: ['funding']"
1660780231442194433,480153404,BLM - Bound,C3-1,"ideology: 'left', pro entities: [], anti entities: ['trump'], neutral entities: [] based on following aspects pro aspects: ['books'], anti aspects: ['racism'], neutral aspects: []"
1656772215214428163,1640032278330867712,ALM - Bound,C5-1,"ideology: 'right', pro entities: ['white people'], anti entities: [], neutral entities: [] based on following aspects pro aspects: [], anti aspects: ['racist'], neutral aspects: ['message']"
1660704780199632896,1083554762979770368,BLM - Bound,C2-2,"ideology: 'left', pro entities: ['black'], anti entities: [], neutral entities: [] based on following aspects pro aspects: [], anti aspects: ['arrests', 'police'], neutral aspects: []"
1661297895033675778,1588911346107686912,ALM - Bound,C1-1,"ideology: 'right', pro entities: [], anti entities: [], neutral entities: ['white supremacist'] based on following aspects pro aspects: [], anti aspects: ['mexican gang', 'shot'], neutral aspects: []"
1659175785637216256,572840249,BLM - Bound,C3-1,"ideology: 'left', pro entities: [], anti entities: ['maga republicans'], neutral entities: [] based on following aspects pro aspects: ['jobs'], anti aspects: ['default crisis'], neutral aspects: []"
1656240642090049536,798664982410002432,BLM - Bound,C3-1,"ideology: 'left', pro entities: [], anti entities: ['trump'], neutral entities: ['women'] based on following aspects pro aspects: [], anti aspects: ['racism'], neutral aspects: ['politics', 'politics']"
1655874924420952065,1653500784330395648,BLM - Bound,C3-2,"ideology: 'left', pro entities: ['blm'], anti entities: [], neutral entities: [] based on following aspects pro aspects: ['teachers'], anti aspects: ['guns', 'open borders'], neutral aspects: ['retweet']"
1662590718941036546,1070438260202184832,BLM - Crossing,C3-1,"ideology: 'left', pro entities: [], anti entities: ['white supremacist', 'holocaust denier kevin alfred strom'], neutral entities: ['voltaire'] based on following aspects pro aspects: ['million followers'], anti aspects: ['possession', 'child pornography'], neutral aspects: []"
1656122328483524608,1433139306378383360,BLM - Bound,C3-1,"ideology: 'left', pro entities: ['black people'], anti entities: ['cops'], neutral entities: [] based on following aspects pro aspects: [], anti aspects: ['gang violence', 'police', 'gun'], neutral aspects: []"
1655286867699412993,1164169536742023168,ALM - Bound,C7-2,"ideology: 'right', pro entities: [], anti entities: ['black', 'democrats', 'blacks', 'democrats'], neutral entities: [] based on following aspects pro aspects: ['reparations'], anti aspects: ['reparations'], neutral aspects: []"
1661735843449696257,725112890991251456,BLM - Bound,C2-2,"ideology: 'left', pro entities: ['black culture'], anti entities: [], neutral entities: [] based on following aspects pro aspects: ['critical race theory'], anti aspects: ['critical race theory'], neutral aspects: []"
1662845530894999552,1407808380849340416,BLM - Bound,C2-2,"ideology: 'left', pro entities: [], anti entities: [], neutral entities: ['man'] based on following aspects pro aspects: [], anti aspects: ['racism', 'racism'], neutral aspects: []"
1658454364581928960,4403491572,BLM - Bound,C3-1,"ideology: 'left', pro entities: [], anti entities: ['kkk grand wizard'], neutral entities: [] based on following aspects pro aspects: ['school', 'teacher'], anti aspects: [], neutral aspects: []"
1655216522694914052,1480571583383150592,BLM - Crossing,C3-2,"ideology: 'left', pro entities: [], anti entities: [], neutral entities: ['man', 'man'] based on following aspects pro aspects: [], anti aspects: ['sin', 'racism'], neutral aspects: ['live tv']"
1654608672574648321,40765010,ALM - Bound,C1-1,"ideology: 'right', pro entities: [], anti entities: ['democrats', 'black brown', 'democrats'], neutral entities: [] based on following aspects pro aspects: [], anti aspects: [], neutral aspects: ['civil war', 'politicians']"
1654492479133982722,632218832,ALM - Bound,C1-1,"ideology: 'right', pro entities: ['white man'], anti entities: ['blacks', 'black', 'black people'], neutral entities: [] based on following aspects pro aspects: ['america', 'white police'], anti aspects: [], neutral aspects: []"
1662075571864588290,1640741045116846080,BLM - Bound,C3-2,"ideology: 'left', pro entities: ['george floyd'], anti entities: [], neutral entities: [] based on following aspects pro aspects: ['lives'], anti aspects: ['systemic racism', 'police violence', 'law enforcement'], neutral aspects: []"
1654513828229689350,1477071867219304448,ALM - Crossing,C7-2,"ideology: 'right', pro entities: ['white man'], anti entities: ['blacks', 'black', 'black people'], neutral entities: [] based on following aspects pro aspects: ['america', 'white police'], anti aspects: [], neutral aspects: []"
1663698544438673408,1640914817161781248,ALM - Bound,C1-1,"ideology: 'right', pro entities: ['conservatives', 'conservatives'], anti entities: ['antifa'], neutral entities: ['fbi', 'white supremacy'] based on following aspects pro aspects: ['patriots'], anti aspects: ['protest'], neutral aspects: []"
1661401872253730817,1638968305024372736,ALM - Bound,C1-1,"ideology: 'right', pro entities: [], anti entities: ['blm'], neutral entities: [] based on following aspects pro aspects: [], anti aspects: ['bankruptcy'], neutral aspects: ['money']"
1660481150316421121,1459532704240832512,ALM - Bound,C5-2,"ideology: 'right', pro entities: [], anti entities: ['black'], neutral entities: [] based on following aspects pro aspects: ['university', 'laws', 'civil rights movement'], anti aspects: ['racial segregation'], neutral aspects: ['race']"
1663160123261435907,16672644,BLM - Bound,C3-1,"ideology: 'left', pro entities: [], anti entities: ['gop'], neutral entities: [] based on following aspects pro aspects: ['racial justice'], anti aspects: [], neutral aspects: ['equity', 'potus']"
1659092592628252672,1507318661878538240,ALM - Bound,C5-2,"ideology: 'right', pro entities: [], anti entities: ['left'], neutral entities: ['white person'] based on following aspects pro aspects: [], anti aspects: ['white privilege', 'minority'], neutral aspects: ['authorities', 'race']"
1661655189139456000,1619293264124715008,ALM - Crossing,C1-1,"ideology: 'right', pro entities: ['dc cop'], anti entities: [], neutral entities: ['white'] based on following aspects pro aspects: ['june 2020 riots'], anti aspects: ['death', 'june 2020 riots'], neutral aspects: []"
1654838178954592259,1578308628251119616,ALM - Bound,C5-2,"ideology: 'right', pro entities: [], anti entities: [], neutral entities: ['country'] based on following aspects pro aspects: [], anti aspects: ['racism', 'conspiracy theory'], neutral aspects: []"
1662563626975379457,737182979923939328,BLM - Bound,C3-1,"ideology: 'left', pro entities: [], anti entities: ['white supremacist', 'holocaust denier kevin alfred strom'], neutral entities: ['voltaire'] based on following aspects pro aspects: ['million followers'], anti aspects: ['possession', 'child pornography'], neutral aspects: []"
1658503385148973057,2985036389,BLM - Bound,C3-3,"ideology: 'left', pro entities: [], anti entities: ['cops'], neutral entities: [] based on following aspects pro aspects: ['fact'], anti aspects: ['slavery', 'slaves'], neutral aspects: ['property']"
1663008551734837248,1406138101362274304,BLM - Bound,C2-2,"ideology: 'left', pro entities: [], anti entities: ['white supremacist'], neutral entities: ['country'] based on following aspects pro aspects: ['world', 'work'], anti aspects: ['fascist'], neutral aspects: []"
1655856193573666816,1594389119769071616,ALM - Crossing,C7-2,"ideology: 'right', pro entities: ['tucker', 'elon'], anti entities: ['black resident'], neutral entities: [] based on following aspects pro aspects: ['reparations'], anti aspects: ['reparations'], neutral aspects: []"
1656299600616083465,1054144447,BLM - Bound,C2-2,"ideology: 'left', pro entities: ['barack obama'], anti entities: ['donald trump', 'donald trump', 'donald trump', 'white people'], neutral entities: [] based on following aspects pro aspects: ['kids'], anti aspects: ['sexual abuse', 'racial discrimination', 'cancer'], neutral aspects: ['money']"
1655246635985764353,1519832102241325056,ALM - Bound,C5-2,"ideology: 'right', pro entities: [], anti entities: [], neutral entities: ['white'] based on following aspects pro aspects: [], anti aspects: [], neutral aspects: ['media', 'race']"
1653124058844905474,1640499936822452224,ALM - Crossing,C7-1,"ideology: 'right', pro entities: [], anti entities: [], neutral entities: ['white supremacists'] based on following aspects pro aspects: ['guns'], anti aspects: [], neutral aspects: ['footage']"
1656351996193165312,1157820988056207360,BLM - Bound,C2-1,"ideology: 'left', pro entities: [], anti entities: [], neutral entities: ['man', 'woman'] based on following aspects pro aspects: [], anti aspects: ['crime', 'shooting'], neutral aspects: []"
1662891811587907585,1315141162429083648,ALM - Bound,C1-2,"ideology: 'right', pro entities: [], anti entities: [], neutral entities: ['britain', 'white girls'] based on following aspects pro aspects: [], anti aspects: ['crimes'], neutral aspects: ['race']"
1656995157592481793,1364049322048897024,BLM - Crossing,C3-3,"ideology: 'left', pro entities: ['black cop'], anti entities: [], neutral entities: [] based on following aspects pro aspects: [], anti aspects: ['death', 'homeless man', 'racists', 'racists'], neutral aspects: ['interest']"
1654611969952071680,1520228645402333184,ALM - Bound,C1-1,"ideology: 'right', pro entities: [], anti entities: ['black', 'black', 'aoc'], neutral entities: [] based on following aspects pro aspects: [], anti aspects: ['criminal', 'racist'], neutral aspects: []"
1655009487596535808,409320331,ALM - Bound,C5-2,"ideology: 'right', pro entities: [], anti entities: [], neutral entities: ['uk', 'country', 'white', 'uk'] based on following aspects pro aspects: [], anti aspects: ['racist country', 'racist'], neutral aspects: ['culture', 'politicians']"
1653180063335038979,1545028329220218880,ALM - Bound,C1-2,"ideology: 'right', pro entities: [], anti entities: ['black people'], neutral entities: [] based on following aspects pro aspects: ['love'], anti aspects: ['racist'], neutral aspects: []"
1656758252577886208,1491929527060078592,ALM - Bound,C7-2,"ideology: 'right', pro entities: [], anti entities: [], neutral entities: ['army sergeant'] based on following aspects pro aspects: ['judge'], anti aspects: ['prison', 'killing'], neutral aspects: []"
1661799270066913284,1649835507893911552,ALM - Bound,C1-1,"ideology: 'right', pro entities: [], anti entities: ['black lives matter'], neutral entities: [] based on following aspects pro aspects: ['police'], anti aspects: ['shot'], neutral aspects: []"
1511996207069114372,1502797910811029504,BLM - Bound,C3-3,"ideology: 'left', pro entities: [], anti entities: ['russia'], neutral entities: ['ukraine', 'country', 'country'] based on following aspects pro aspects: [], anti aspects: ['racism', 'racism'], neutral aspects: []"
1659741255079989248,16116288,BLM - Crossing,C2-2,"ideology: 'left', pro entities: ['black', 'critical race', 'jordan neely'], anti entities: [], neutral entities: [] based on following aspects pro aspects: ['education'], anti aspects: ['funeral'], neutral aspects: []"
1660406199731486722,398431271,BLM - Bound,C2-1,"ideology: 'left', pro entities: [], anti entities: ['white supremacy'], neutral entities: [] based on following aspects pro aspects: ['antiracism', 'classroom'], anti aspects: ['antiracism', 'privilege', 'racism'], neutral aspects: []"
1660368833042063360,1537225604554031104,ALM - Crossing,C7-2,"ideology: 'right', pro entities: [], anti entities: [], neutral entities: ['white supremacist'] based on following aspects pro aspects: [], anti aspects: ['death'], neutral aspects: ['media']"
1655733586497089537,3219944390,ALM - Crossing,C1-2,"ideology: 'right', pro entities: [], anti entities: ['trans'], neutral entities: ['white supremacist'] based on following aspects pro aspects: [], anti aspects: ['texas shooter'], neutral aspects: ['manifesto']"
1658183089086947329,1550386018293059584,ALM - Bound,C5-2,"ideology: 'right', pro entities: ['white people'], anti entities: ['black militant racist'], neutral entities: [] based on following aspects pro aspects: ['white children'], anti aspects: ['murder', 'zero mainstream media coverage', 'called racist'], neutral aspects: []"
1657371217052016641,1656083502285172736,ALM - Bound,C1-1,"ideology: 'right', pro entities: [], anti entities: [], neutral entities: ['christian school', 'government', 'mass murderer'] based on following aspects pro aspects: [], anti aspects: [], neutral aspects: ['manifesto', 'manifesto']"
1659358395890270208,111059357,BLM - Bound,C3-1,"ideology: 'left', pro entities: [], anti entities: ['maga republicans'], neutral entities: [] based on following aspects pro aspects: ['work'], anti aspects: ['law enforcement', 'police'], neutral aspects: []"
1661438279315603456,1377776220784402432,ALM - Bound,C1-3,"ideology: 'right', pro entities: [], anti entities: ['blm'], neutral entities: [] based on following aspects pro aspects: [], anti aspects: ['grift'], neutral aspects: ['instagram', 'mansions', 'money']"
1660624161549713409,951676229731614720,ALM - Bound,C1-1,"ideology: 'right', pro entities: [], anti entities: ['black'], neutral entities: [] based on following aspects pro aspects: ['university', 'laws', 'civil rights movement'], anti aspects: ['racial segregation'], neutral aspects: ['race']"
1663870945944289280,1157090115912552448,ALM - Bound,C1-1,"ideology: 'right', pro entities: ['white women'], anti entities: [], neutral entities: [] based on following aspects pro aspects: ['work', 'america'], anti aspects: ['systemic racism'], neutral aspects: []"
1655760580173496321,956050191873912832,BLM - Bound,C2-1,"ideology: 'left', pro entities: ['black homeless man', 'black'], anti entities: [], neutral entities: [] based on following aspects pro aspects: ['fact'], anti aspects: ['homeless'], neutral aspects: []"
1659355159401574407,2474073451,BLM - Bound,C3-3,"ideology: 'left', pro entities: [], anti entities: ['white supremacist'], neutral entities: ['white', 'queen'] based on following aspects pro aspects: ['civil rights', 'evidence', 'constitution', 'laws'], anti aspects: [], neutral aspects: ['administration']"
1658889274480107556,1610330170262540288,BLM - Bound,C3-2,"ideology: 'left', pro entities: ['biden', 'president joe biden', 'dems'], anti entities: [], neutral entities: [] based on following aspects pro aspects: ['americas', 'teachers', 'teachers'], anti aspects: [], neutral aspects: []"
1652841460260012034,1486044754265755648,BLM - Bound,C6-2,"ideology: 'left', pro entities: ['black man'], anti entities: [], neutral entities: [] based on following aspects pro aspects: [], anti aspects: ['racist', 'racism'], neutral aspects: ['agenda', 'artist']"
1655314621496979457,2944280244,ALM - Crossing,C1-1,"ideology: 'right', pro entities: [], anti entities: ['hispanic man'], neutral entities: ['dallas'] based on following aspects pro aspects: ['parents', 'police', 'parents', 'home'], anti aspects: ['gang'], neutral aspects: ['streets']"
1655229585137491968,256573643,BLM - Bound,C2-2,"ideology: 'left', pro entities: [], anti entities: [], neutral entities: ['man', 'man'] based on following aspects pro aspects: [], anti aspects: ['sin', 'racism'], neutral aspects: ['live tv']"
1655703781349236737,2227680650,BLM - Bound,C3-2,"ideology: 'left', pro entities: [], anti entities: [], neutral entities: ['un'] based on following aspects pro aspects: [], anti aspects: ['mass murders'], neutral aspects: ['money']"
1663209017001357312,2485676600,BLM - Bound,C6-2,"ideology: 'left', pro entities: [], anti entities: [], neutral entities: ['white missionaries', 'charleston'] based on following aspects pro aspects: ['american', 'freed slaves'], anti aspects: [], neutral aspects: ['civil war']"
1663593106732904448,1573727838305329152,BLM - Bound,C3-3,"ideology: 'left', pro entities: [], anti entities: ['gop'], neutral entities: ['country'] based on following aspects pro aspects: ['nation', 'democracy'], anti aspects: [], neutral aspects: []"
1663661972397719552,1586604216,BLM - Bound,C3-2,"ideology: 'left', pro entities: [], anti entities: ['trump', 'republicans'], neutral entities: [] based on following aspects pro aspects: ['constitution'], anti aspects: ['racists'], neutral aspects: []"
1661681008893108224,1177690881681477632,ALM - Bound,C1-1,"ideology: 'right', pro entities: [], anti entities: ['black'], neutral entities: [] based on following aspects pro aspects: ['university', 'laws', 'civil rights movement'], anti aspects: ['racial segregation'], neutral aspects: ['race']"
1661807225697112064,708898201969897472,BLM - Bound,C2-1,"ideology: 'left', pro entities: ['george floyd', 'black people'], anti entities: [], neutral entities: [] based on following aspects pro aspects: [], anti aspects: ['murder', 'police', 'police', 'shot'], neutral aspects: []"
1661851557334319104,780581249039474688,BLM - Bound,C3-3,"ideology: 'left', pro entities: [], anti entities: ['republican'], neutral entities: ['country'] based on following aspects pro aspects: ['benefits'], anti aspects: [], neutral aspects: ['economy']"
1655329674845626368,35051304,ALM - Bound,C1-2,"ideology: 'right', pro entities: [], anti entities: [], neutral entities: ['white supremacist'] based on following aspects pro aspects: [], anti aspects: ['shooting'], neutral aspects: ['media']"
1657501102005166081,1575905862266281984,ALM - Bound,C7-2,"ideology: 'right', pro entities: [], anti entities: [], neutral entities: ['color', 'white'] based on following aspects pro aspects: [], anti aspects: ['hate crime', 'hate crime'], neutral aspects: []"
1655599523983441920,1498859879532048384,ALM - Bound,C1-2,"ideology: 'right', pro entities: [], anti entities: [], neutral entities: ['white supremacist', 'fbi'] based on following aspects pro aspects: ['law enforcement', 'facts'], anti aspects: ['allen tx shooter'], neutral aspects: ['media']"
1657332144216186882,1590788035452477440,BLM - Bound,C3-3,"ideology: 'left', pro entities: ['black people'], anti entities: ['desantis'], neutral entities: ['jews'] based on following aspects pro aspects: [], anti aspects: ['bigot', 'bigot'], neutral aspects: ['funding']"
1659610748488761359,1203684340703604736,BLM - Bound,C6-2,"ideology: 'left', pro entities: ['black americans'], anti entities: [], neutral entities: [] based on following aspects pro aspects: ['america', 'america'], anti aspects: [], neutral aspects: []"
