tweet_id,user_id,camp_type,community,label
1658896720556883968,1186371230015901696,BLM - Bound,C2-1,non-toxic
1658157176395902978,1589070108911173632,ALM - Bound,C1-1,non-toxic
1658210597262221313,2804366959,ALM - Bound,C7-1,non-toxic
1658434619585486848,452540168,BLM - Crossing,C4-2,non-toxic
1660286762307182592,621895883,BLM - Crossing,C2-2,non-toxic
1661028159054139392,630804645,BLM - Bound,C3-1,non-toxic
1659991636057702400,1680691602,BLM - Crossing,C3-2,non-toxic
1660448729428807680,3303710186,BLM - Bound,C3-1,non-toxic
1659583778266791937,1296598591625101312,BLM - Crossing,C6-2,non-toxic
1658920938161815553,4367035762,BLM - Bound,C3-2,non-toxic
1658552647127842817,1087368772971913216,BLM - Crossing,C6-1,non-toxic
1661106662713745408,1371849651457044480,BLM - Bound,C3-1,non-toxic
1659587163606994944,1117530342825635840,ALM - Bound,C5-2,non-toxic
1659689977280868352,593356068,BLM - Bound,C3-3,non-toxic
1661245516213288960,698676116433797120,BLM - Bound,C3-1,non-toxic
1658562743484526592,24733117,BLM - Crossing,C3-2,non-toxic
1658447003775270913,53169793,BLM - Bound,C3-2,non-toxic
1660318410071490567,1638549785149059072,ALM - Bound,C1-1,non-toxic
1659817081171476481,1344813752235880448,ALM - Crossing,C7-2,non-toxic
1658707208295645184,1532473696413179904,BLM - Crossing,C6-1,non-toxic
1660753009154859008,908182447,BLM - Crossing,C3-2,non-toxic
1659299798036500480,19088288,BLM - Bound,C3-2,non-toxic
1660637442418921474,32947456,BLM - Crossing,C2-1,non-toxic
1660398084201885700,1518764460986535936,BLM - Bound,C4-1,non-toxic
1658912895714103296,2598357146,BLM - Bound,C3-2,non-toxic
1659046932671524866,71585236,BLM - Crossing,C2-2,non-toxic
1660363163395563522,1607792337530355712,ALM - Bound,C1-2,non-toxic
1658132993075040260,149782064,BLM - Crossing,C3-1,non-toxic
1659903224797622275,1323681710513491968,ALM - Bound,C7-2,non-toxic
1658849838904082432,377773483,BLM - Bound,C2-2,non-toxic
1659556043616124930,1323214644,BLM - Bound,C2-2,non-toxic
1659648175689580544,3413364226,ALM - Bound,C1-1,non-toxic
1661046780937601024,457984599,ALM - Crossing,C1-1,non-toxic
1658907622056026112,410429674,BLM - Bound,C3-1,non-toxic
1658928847998406660,424757589,ALM - Bound,C1-2,non-toxic
1659260505985368065,61271444,BLM - Bound,C2-1,non-toxic
1658207191629701142,4385043437,BLM - Bound,C2-2,non-toxic
1658639212000976896,833998650145546240,BLM - Crossing,C3-2,non-toxic
1660717920442515456,1632667222983462912,BLM - Bound,C6-2,non-toxic
1661090066721292288,17637892,BLM - Bound,C2-1,non-toxic
1658933721603481601,27493883,BLM - Crossing,C3-1,non-toxic
1658181442134847490,1606110509413154816,ALM - Bound,C7-1,non-toxic
1658387633272242177,1304347141222039552,ALM - Crossing,C1-2,non-toxic
1658898879327207424,1047895694244081664,ALM - Bound,C1-1,non-toxic
1658900235270385664,988309980238331904,BLM - Crossing,C2-2,non-toxic
1661097802519437313,25332216,BLM - Bound,C3-3,non-toxic
1660980606551875586,331908350,BLM - Bound,C2-1,non-toxic
1660970098620784642,1447933160856162304,BLM - Crossing,C3-3,non-toxic
1658871258098827270,250391479,BLM - Bound,C6-1,non-toxic
1661181458394783744,1416821931228028928,ALM - Bound,C1-2,non-toxic
1657959058085928960,1148693623241760768,BLM - Bound,C3-3,non-toxic
1659623812105682962,2788972943,BLM - Bound,C3-2,non-toxic
1660263605097361411,4223251997,ALM - Bound,C1-1,non-toxic
1658905640910168091,91905685,BLM - Crossing,C3-3,non-toxic
1659609643814125568,55060090,BLM - Crossing,C3-1,non-toxic
1658843449934729217,541252973,BLM - Bound,C2-2,non-toxic
1658295006686314498,1184351277200957440,BLM - Bound,C2-2,non-toxic
1658214846859452417,452540168,BLM - Crossing,C4-2,non-toxic
1659401041102909440,1586179770324131840,ALM - Bound,C1-1,non-toxic
1660809847158321154,1241168733038665728,BLM - Bound,C3-2,non-toxic
1658859936506339334,930566198,BLM - Bound,C3-2,non-toxic
1658565030550425621,1319287761048723456,ALM - Crossing,C1-2,non-toxic
1660782755607875584,1363507003545456640,BLM - Crossing,C4-2,non-toxic
1659752674697310209,2778629896,ALM - Bound,C1-1,non-toxic
1658598784287272962,1650193587512942592,ALM - Bound,C7-1,non-toxic
1658178794514178049,268761792,BLM - Bound,C3-3,non-toxic
1658513094921056256,719624962504581120,BLM - Bound,C3-2,non-toxic
1659532928924241920,14942030,ALM - Bound,C1-2,non-toxic
1659209873081651204,1540277115920293888,ALM - Bound,C7-2,non-toxic
1659141703641473024,1487411247024848896,ALM - Bound,C7-1,non-toxic
1660666264509874176,1586116111237611520,ALM - Crossing,C1-2,non-toxic
1659201867778498560,1422799936387784704,ALM - Crossing,C5-2,non-toxic
1660580456390094849,242585048,BLM - Bound,C3-2,non-toxic
1658291262066180097,254117355,BLM - Bound,C2-2,non-toxic
1658194564224782337,52260914,BLM - Bound,C3-1,non-toxic
1661133748048637953,35658992,BLM - Bound,C2-2,non-toxic
1659643483982888961,41223126,BLM - Crossing,C2-2,non-toxic
1660671127843221504,372570563,BLM - Crossing,C2-2,non-toxic
1658468960113774592,566459972,BLM - Crossing,C2-1,non-toxic
1659378655959678978,21059255,BLM - Crossing,C3-1,non-toxic
1658089083564957696,134472494,BLM - Crossing,C2-2,non-toxic
1661341013158375424,3238209355,BLM - Bound,C6-2,non-toxic
1660104662660562947,27977914,BLM - Bound,C2-2,non-toxic
1659148116933713920,927161023613816832,BLM - Bound,C3-1,non-toxic
1658963346635255810,826631824700997632,BLM - Bound,C3-3,non-toxic
1661037527283949569,796510802484281344,ALM - Bound,C1-1,non-toxic
1660316539860697088,334811318,BLM - Bound,C3-1,non-toxic
1660903563722121219,14173315,BLM - Crossing,C2-2,non-toxic
1661204069652766720,1423469409914478592,BLM - Crossing,C2-2,non-toxic
1659564498309599237,476296425,ALM - Bound,C1-1,non-toxic
1659707831669366784,1163826483485454336,BLM - Crossing,C2-1,non-toxic
1658316582924488706,3812206153,BLM - Bound,C2-1,non-toxic
1658876446964580364,1270163668353847296,BLM - Crossing,C3-2,non-toxic
1659271843298123781,14247236,BLM - Crossing,C3-1,non-toxic
1660805110199472130,1432769984539893760,BLM - Crossing,C3-1,non-toxic
1658965493800226825,1006278938,BLM - Bound,C2-2,non-toxic
1659067825644789760,2619163263,ALM - Crossing,C1-1,non-toxic
1658539081918300161,895388295496073216,ALM - Crossing,C1-1,non-toxic
1659292084686188554,133938408,BLM - Crossing,C3-3,non-toxic
1658344501306355713,122448186,BLM - Bound,C2-2,non-toxic
1660998903464968193,841489249157468160,BLM - Bound,C3-1,non-toxic
1659571582623272964,104671648,BLM - Bound,C2-2,non-toxic
1660743760500740106,1297235946753204224,BLM - Bound,C3-2,non-toxic
1659658502204170249,1534916560980254720,BLM - Bound,C3-1,non-toxic
1660727923614130177,21270496,BLM - Bound,C2-1,non-toxic
1659342461926268928,1178452608794726400,BLM - Bound,C3-2,non-toxic
1661056858092716037,1326564152291315712,BLM - Crossing,C4-1,non-toxic
1660168322694934528,140237362,BLM - Crossing,C3-3,non-toxic
1659356343017549824,615810710,ALM - Crossing,C1-2,non-toxic
1660261530859098112,23292743,ALM - Crossing,C1-1,non-toxic
1663323313068822528,774240960108646400,BLM - Bound,C3-2,non-toxic
1658915295942123540,922663407567998976,BLM - Crossing,C3-3,non-toxic
1660030961063534596,1386327844540801024,BLM - Crossing,C3-2,non-toxic
1658939299125944320,24291956,BLM - Bound,C3-1,non-toxic
1659617777320177666,243266116,BLM - Bound,C3-3,non-toxic
1659973449270579200,372574191,ALM - Bound,C1-2,non-toxic
1659697045446488066,1183424214583394304,BLM - Bound,C3-3,non-toxic
1659405744641556480,1262132517290651648,ALM - Crossing,C1-2,non-toxic
1659752123280531457,1052926814,BLM - Bound,C6-2,non-toxic
1659610505034579980,134917795,BLM - Bound,C3-3,non-toxic
1660121988181164032,493714995,BLM - Crossing,C3-1,non-toxic
1659969737592283140,44513878,BLM - Crossing,C2-2,non-toxic
1660315094558076928,735636196290756608,BLM - Crossing,C3-2,non-toxic
1660363253829058561,1355300228396703744,ALM - Bound,C1-3,non-toxic
1660532023801544704,235884580,BLM - Bound,C3-2,non-toxic
1660359909651922946,389768752,BLM - Bound,C3-3,non-toxic
1659713097551216640,823821112123490304,BLM - Bound,C3-1,non-toxic
1660811850009702401,2750324499,ALM - Bound,C1-1,non-toxic
1659589241662234626,159230211,ALM - Bound,C1-2,non-toxic
1660200465798160385,722521964,ALM - Crossing,C1-1,non-toxic
1659593193825112065,924041628502827008,BLM - Bound,C3-1,non-toxic
1660898733985259520,1574024008617558016,ALM - Crossing,C1-2,non-toxic
1661024784077946880,1390055615356145664,BLM - Bound,C3-3,non-toxic
1659893773315325960,2665946054,BLM - Bound,C6-2,non-toxic
1660327208106221568,970207298,BLM - Crossing,C3-1,non-toxic
1661116220215808002,120838409,BLM - Bound,C2-2,non-toxic
1660424561408483334,903178822169780224,BLM - Bound,C3-2,non-toxic
1659212232067252224,1617576576379502592,BLM - Bound,C3-3,non-toxic
1659297245232001030,1478819672564850688,BLM - Bound,C2-2,non-toxic
1660348511735668736,16020526,BLM - Bound,C3-1,non-toxic
1660779620575133699,313591169,BLM - Bound,C6-2,non-toxic
1659039804271591425,1534669704639524864,BLM - Crossing,C3-1,non-toxic
1658094609484881922,467377707,BLM - Bound,C3-1,non-toxic
1659715663127093250,294448798,BLM - Bound,C3-3,non-toxic
1658539465881575446,1355206938167029760,BLM - Bound,C3-1,non-toxic
1659623976673607682,216767555,BLM - Crossing,C3-2,non-toxic
1661147809880621058,1362588085247238144,BLM - Crossing,C2-1,non-toxic
1659181518944698369,536202862,BLM - Bound,C3-1,non-toxic
1659058867832082433,2277042763,BLM - Bound,C3-2,non-toxic
1658894763523809289,25259962,BLM - Bound,C2-1,non-toxic
1660640865864278018,1252199299775111168,BLM - Crossing,C6-1,non-toxic
1659724079291863041,794271665119064064,ALM - Bound,C1-1,non-toxic
1658858253231505408,1495217484,BLM - Bound,C2-1,non-toxic
1660027942095978498,2159959186,BLM - Bound,C3-1,non-toxic
1658663658497495040,21452145,BLM - Bound,C2-2,non-toxic
1658584553387163648,1163797536,BLM - Bound,C4-1,non-toxic
1660622245738291201,46910761,BLM - Bound,C3-3,non-toxic
1663286681913503744,1098386028585512960,BLM - Bound,C3-1,non-toxic
1660726478361833473,1647259129101139968,BLM - Bound,C3-2,non-toxic
1658945312004927488,1499759725335891968,BLM - Bound,C3-2,non-toxic
1659401247949037568,1053690662,BLM - Bound,C3-2,non-toxic
1658172755056136192,1624102174811881472,ALM - Bound,C7-1,non-toxic
1659624469353119765,23483116,ALM - Bound,C1-1,non-toxic
1660653563461132291,1263535557503848448,ALM - Bound,C1-1,non-toxic
1658603377612169218,1963045044,BLM - Bound,C3-1,non-toxic
1659699139784101888,3085355441,BLM - Bound,C3-2,non-toxic
1659397172821983236,1543070987180204032,BLM - Bound,C3-3,non-toxic
1658856940556939265,1468317562970820608,BLM - Bound,C3-3,non-toxic
1659896496454615041,1342307209749913600,BLM - Crossing,C2-1,non-toxic
1659048235103662081,1677256254,ALM - Crossing,C1-2,non-toxic
1661052016066727942,11347122,BLM - Crossing,C3-1,non-toxic
1660341669206581249,3096147528,ALM - Crossing,C1-1,non-toxic
1659718787430592514,330072972,BLM - Crossing,C3-1,non-toxic
1658451601072300032,22875032,BLM - Crossing,C3-2,non-toxic
1659374156939419648,1128723394629971968,BLM - Bound,C3-2,non-toxic
1661158965252702208,1272304420798304256,ALM - Crossing,C5-1,non-toxic
1658492354351824897,894212035579445248,BLM - Bound,C2-1,non-toxic
1661092271415017472,1165605949073231872,BLM - Crossing,C6-1,non-toxic
1660722333009473536,54575899,BLM - Bound,C6-2,non-toxic
1660301319972716550,810053322,BLM - Crossing,C2-2,non-toxic
1660869411694059520,182884753,BLM - Bound,C6-1,non-toxic
1660515448826281986,1149538951859851264,BLM - Bound,C2-2,non-toxic
1658536708143742976,1626015201161281536,ALM - Bound,C1-1,non-toxic
1660978908198567936,1540363922355650560,BLM - Crossing,C3-2,non-toxic
1660070490709405696,875055153157722112,BLM - Bound,C2-2,non-toxic
1658639057356726280,571214272,BLM - Bound,C2-1,non-toxic
1658867801434767360,15207668,ALM - Crossing,C1-1,non-toxic
1658165474914361366,1347408585127567360,BLM - Crossing,C6-1,non-toxic
1663594195255164942,1381718828682514432,ALM - Bound,C7-1,non-toxic
1658242125979590656,996339202647252992,BLM - Crossing,C6-1,non-toxic
1659928476915302407,1401223564360028160,BLM - Bound,C3-1,non-toxic
1660241962245537792,1436776912521551872,ALM - Bound,C1-2,non-toxic
1658163526937227264,49217025,BLM - Crossing,C3-1,non-toxic
1660282437916663808,1376877666226335744,BLM - Bound,C3-1,non-toxic
1659414212995862530,19117130,ALM - Bound,C1-2,non-toxic
1658083810536493057,903752441706844160,ALM - Bound,C7-1,non-toxic
1660177354377814016,619445394,ALM - Bound,C5-2,non-toxic
1659591780466327554,527131496,BLM - Bound,C2-1,non-toxic
1658693982317342720,1243560408025198592,BLM - Crossing,C3-1,non-toxic
1660946371787255808,1410912355119108096,BLM - Bound,C2-1,non-toxic
1659607434023845889,254190206,BLM - Bound,C2-2,non-toxic
1661035551053471752,812690513556017152,BLM - Crossing,C2-2,non-toxic
1658955028063977472,30586620,BLM - Bound,C3-2,non-toxic
1659368341847576576,842183341902299136,BLM - Bound,C3-2,non-toxic
1661112491995287552,1337516297228267520,BLM - Crossing,C3-1,non-toxic
1660491744260112384,1542723941323661312,ALM - Bound,C1-1,non-toxic
1660830319681978369,1576380188853665792,ALM - Crossing,C1-2,non-toxic
1658962580092887040,860335100810203136,BLM - Bound,C6-2,non-toxic
1658607333042270216,1490796179109646336,BLM - Bound,C3-2,non-toxic
1660403134298988549,365714435,ALM - Bound,C1-1,non-toxic
1659932450426871808,738889961429176320,ALM - Bound,C5-1,non-toxic
1658162409322983425,508454781,BLM - Bound,C2-2,non-toxic
1658136204901249026,1384235053681561600,ALM - Bound,C1-2,non-toxic
1660739172162850839,1078697238,BLM - Bound,C6-2,non-toxic
1658943064415559680,776446214644633600,BLM - Bound,C2-2,non-toxic
1659640110567116801,96675300,BLM - Bound,C3-1,non-toxic
1660775636422516738,49865825,ALM - Bound,C1-2,non-toxic
1661391307670016001,879012737178894336,BLM - Crossing,C3-3,non-toxic
1659216895684296704,1619479753727123456,BLM - Bound,C3-2,non-toxic
1659712235172687872,44513878,BLM - Crossing,C2-2,non-toxic
1661032145278709760,19636948,BLM - Crossing,C4-2,non-toxic
1658307824051449858,88089451,BLM - Bound,C3-1,non-toxic
1661061247603818499,227301906,BLM - Bound,C2-2,non-toxic
1660531579423191040,1268575331214151680,BLM - Crossing,C6-1,non-toxic
1658287206526513152,1299043620662771712,BLM - Bound,C2-1,non-toxic
1658063428408471553,30168505,BLM - Crossing,C3-1,non-toxic
1661066279841677339,921165247490207744,BLM - Crossing,C3-3,non-toxic
1660802902623940609,1084951949198458880,BLM - Bound,C6-1,non-toxic
1659967625638600704,2493383593,BLM - Bound,C3-1,non-toxic
1660837924408111109,177564016,ALM - Bound,C1-2,non-toxic
1660496144831590400,1894605858,BLM - Bound,C3-2,non-toxic
1660974367491125248,731167584,BLM - Bound,C3-1,non-toxic
1660728628395626512,832978972602429440,ALM - Crossing,C1-1,non-toxic
1658543640363294742,168918666,BLM - Crossing,C4-1,non-toxic
1658817833172606976,31667539,ALM - Crossing,C1-2,non-toxic
1660473956355407873,235388596,BLM - Bound,C2-2,non-toxic
1658124576683859976,1490772343161073664,BLM - Crossing,C3-2,non-toxic
1658423532370661376,1586005499371483136,ALM - Bound,C7-1,non-toxic
1659924398499872769,1644026756033138688,BLM - Crossing,C3-2,non-toxic
1658550822307856384,1496600027988475904,ALM - Crossing,C1-2,non-toxic
1659924266874175488,1640929196,BLM - Crossing,C3-1,non-toxic
1658888994636038166,3949725369,ALM - Bound,C1-1,non-toxic
1658448219355922433,4239551,ALM - Crossing,C1-1,non-toxic
1658645411119394817,1627096072698068992,BLM - Crossing,C3-3,non-toxic
1658277333541724161,260335091,BLM - Bound,C3-2,non-toxic
1659991285392982017,33590010,BLM - Bound,C3-2,non-toxic
1658065086345248768,133938408,BLM - Crossing,C3-3,non-toxic
1660156676916359168,3279020378,BLM - Bound,C2-1,non-toxic
1659368268396888064,266056338,BLM - Crossing,C2-2,non-toxic
1660115089293291521,3026714269,BLM - Bound,C3-3,non-toxic
1663558507868885000,1160755643520675840,BLM - Bound,C3-3,non-toxic
1658905947329425408,409389074,BLM - Crossing,C2-1,non-toxic
1660416098561294337,1680691602,BLM - Crossing,C3-2,non-toxic
1658875597907427332,1620069974579503104,BLM - Bound,C3-1,non-toxic
1658919042080735233,1628580592995700736,BLM - Bound,C3-2,non-toxic
1658864794047483904,849448663546040320,BLM - Bound,C3-2,non-toxic
1659221844535173121,1120360901310386176,ALM - Bound,C5-2,non-toxic
1658068686316371976,500019957,ALM - Crossing,C1-1,non-toxic
1660679222354903040,823619769161093120,BLM - Bound,C3-1,non-toxic
1660283714285232131,780233778388008960,ALM - Crossing,C1-1,non-toxic
1658134258957836289,1584643899812986880,ALM - Bound,C1-1,non-toxic
1658699423202025473,278933481,BLM - Bound,C2-2,non-toxic
1660715210892775424,1199626939679379456,BLM - Crossing,C3-2,non-toxic
1660056731635032064,1545045102015328256,BLM - Bound,C3-3,non-toxic
1660385429227487232,28785486,BLM - Crossing,C2-2,non-toxic
1660063601531535360,1066275282653536256,ALM - Crossing,C1-2,non-toxic
1659575033067339776,997682274,BLM - Bound,C3-3,non-toxic
1659027208952852481,1496309439221096448,BLM - Crossing,C3-1,non-toxic
1658869381374304258,1435375898665099264,BLM - Bound,C3-1,non-toxic
1661053593871433731,1329171695173832704,ALM - Crossing,C1-1,non-toxic
1658848952404328454,21728303,BLM - Crossing,C2-2,non-toxic
1658339352873771010,1516633566930771968,BLM - Crossing,C2-2,non-toxic
1659553374486888448,1333422202050519040,ALM - Crossing,C1-1,non-toxic
1660404402568548354,1894536019,ALM - Bound,C7-2,non-toxic
1659592594634989569,703918477082406912,BLM - Crossing,C6-2,non-toxic
1660770204018720769,270921976,BLM - Bound,C3-1,non-toxic
1661122847992086535,20545835,ALM - Crossing,C1-1,non-toxic
1658190611428565023,1197665049201954816,BLM - Bound,C3-2,non-toxic
1660958472005906433,1223356417,ALM - Crossing,C1-1,non-toxic
1659519050886651905,201128260,BLM - Bound,C3-1,non-toxic
1660014279284883457,183768959,BLM - Bound,C2-2,non-toxic
1657947983084675074,1412586771951587328,ALM - Crossing,C1-2,non-toxic
1660149577322987525,422177633,BLM - Bound,C2-2,non-toxic
1658107535197450240,883147630636916736,ALM - Crossing,C1-2,non-toxic
1659158398670176257,1130893100455538688,BLM - Bound,C3-1,non-toxic
1659650965291540487,1368952093407506432,BLM - Crossing,C2-1,non-toxic
1658615602716524552,1445137100282777856,BLM - Crossing,C3-2,non-toxic
1661018817596895237,828337737388285952,BLM - Bound,C3-2,non-toxic
1658208768931274764,148529707,BLM - Crossing,C3-1,non-toxic
1658642850047721473,1544399254466318336,ALM - Bound,C1-1,non-toxic
1660410792406052864,1506672071757205504,BLM - Bound,C3-1,non-toxic
1659695263974576128,2404838696,ALM - Bound,C1-2,non-toxic
1658209239276331027,1227219516108812288,BLM - Bound,C3-3,non-toxic
1659619876724707328,237189514,ALM - Bound,C1-3,non-toxic
1658736492649533441,1368373285658923008,BLM - Bound,C3-1,non-toxic
1659934065775071235,748362288,BLM - Crossing,C3-2,non-toxic
1660649338991697921,1527027191552294912,ALM - Crossing,C7-2,non-toxic
1659338307023536130,1629894387978084352,BLM - Bound,C2-1,non-toxic
1658388667512266754,49159095,ALM - Bound,C1-1,non-toxic
1658505666238066688,20280088,BLM - Crossing,C3-1,non-toxic
1658321220784332800,1577564240399028224,ALM - Bound,C1-2,non-toxic
1659630326648541184,760694335356690432,BLM - Crossing,C3-2,non-toxic
1658352642849136640,1336551801508655104,BLM - Bound,C3-2,non-toxic
1659111662379573248,1470180046392414208,ALM - Bound,C5-2,non-toxic
1660636631022403584,15012486,BLM - Crossing,C2-2,non-toxic
1658601461842935811,480875726,BLM - Bound,C2-2,non-toxic
1658670680173338624,1606465283786522624,ALM - Bound,C1-2,non-toxic
1658432474358198272,31496249,BLM - Crossing,C3-3,non-toxic
1659354224436625412,1348809159043592192,BLM - Crossing,C2-1,non-toxic
1659171616931172353,4079450855,BLM - Bound,C2-2,non-toxic
1659722517328674816,1226703159667679232,ALM - Bound,C1-1,non-toxic
1658635347163590657,2665946054,BLM - Bound,C6-2,non-toxic
1658993571176013825,1371428767034347520,BLM - Crossing,C3-2,non-toxic
1658651205508145153,2814972830,BLM - Bound,C3-2,non-toxic
1661153004987486209,3028526387,ALM - Crossing,C1-1,non-toxic
1658469324049326080,1574337486859522048,ALM - Bound,C5-2,non-toxic
1658246428253208577,888068697616723968,BLM - Crossing,C6-2,non-toxic
1658546366233329664,1594278241979666432,ALM - Bound,C1-2,non-toxic
1660106651112972289,1480562210946490368,ALM - Bound,C1-3,non-toxic
1661126108056813571,351856276,BLM - Bound,C3-2,non-toxic
1658590989311778817,373522445,BLM - Bound,C3-1,non-toxic
1660726376582848513,64289567,ALM - Crossing,C1-1,non-toxic
1658440018917048325,1969927374,BLM - Bound,C3-1,non-toxic
1659927300660424704,1604369498005544960,BLM - Bound,C3-3,non-toxic
1660476880724664325,1384544266899410944,BLM - Bound,C3-2,non-toxic
1660665633669881856,51241574,BLM - Crossing,C2-2,non-toxic
1658807769602965505,897169097536008192,BLM - Bound,C3-2,non-toxic
1659820037828489224,1456753849339895808,BLM - Bound,C2-2,non-toxic
1659948353415704580,1396297094122586112,ALM - Bound,C7-1,non-toxic
1663759755234648069,1260346345006620672,BLM - Bound,C3-2,non-toxic
1660815434894172161,155344732,ALM - Crossing,C1-2,non-toxic
1659134223041585153,83271582,BLM - Bound,C6-2,non-toxic
1661522485836238849,18086993,ALM - Crossing,C1-2,non-toxic
1658173274415587330,2945806515,BLM - Crossing,C3-1,non-toxic
1661111437685563413,29930166,BLM - Crossing,C3-2,non-toxic
1659601705401565190,823284762504785920,BLM - Crossing,C3-1,non-toxic
1659892854615859203,2665946054,BLM - Bound,C6-2,non-toxic
1659714848861880320,232801589,BLM - Crossing,C3-1,non-toxic
1660318567324348416,1001663707045421056,BLM - Crossing,C3-1,non-toxic
1659934815783727104,537496507,BLM - Bound,C3-1,non-toxic
1658831535791915008,1273582409460731904,BLM - Bound,C2-2,non-toxic
1660742662461313034,4326150502,BLM - Crossing,C6-2,non-toxic
1660790478055555073,1221517846821457920,ALM - Crossing,C7-1,non-toxic
1659393959372701697,1525964739360264192,ALM - Bound,C1-1,non-toxic
1660631053562789888,20776147,ALM - Bound,C1-1,non-toxic
1660768745214840832,1481256067,BLM - Bound,C3-1,non-toxic
1657921206396280832,1508819428720402432,BLM - Bound,C3-2,non-toxic
1658329844953001984,351856276,BLM - Bound,C3-2,non-toxic
1659244083598983183,95994080,ALM - Crossing,C1-1,non-toxic
1658521330461941760,1471887784076005376,ALM - Bound,C5-2,non-toxic
1659045039136206848,1513959032813461504,ALM - Bound,C1-2,non-toxic
1660303252276260867,1290375381334126592,ALM - Crossing,C1-1,non-toxic
1658789167722123264,785523420414947328,BLM - Crossing,C3-2,non-toxic
1661021878469922825,1188619175347965952,BLM - Bound,C3-2,non-toxic
1658894275181187073,878284831,BLM - Crossing,C3-1,non-toxic
1658273123832061952,34082620,ALM - Crossing,C1-1,non-toxic
1658334744319328256,1520013830545453056,ALM - Crossing,C5-1,non-toxic
1658677817494872064,5100081,BLM - Bound,C2-1,non-toxic
1660371356146343942,466953226,BLM - Bound,C3-3,non-toxic
1659640175452880897,278315777,BLM - Bound,C3-2,non-toxic
1658251185638236160,2638470127,ALM - Crossing,C1-2,non-toxic
1658201849541828616,1677256254,ALM - Crossing,C1-2,non-toxic
1658126156208455680,1149024099995475968,BLM - Crossing,C4-2,non-toxic
1658834263272292354,133397127,BLM - Bound,C3-2,non-toxic
1658901827910344727,878284831,BLM - Crossing,C3-1,non-toxic
1660346498293325824,1563629987558834176,ALM - Bound,C1-1,non-toxic
1660744037727457289,3191858651,BLM - Bound,C2-2,non-toxic
1658620136419389444,881974187589603328,BLM - Crossing,C3-1,non-toxic
1660829222380740608,317884863,BLM - Bound,C3-1,non-toxic
1658923934593732608,1640184899306127360,BLM - Bound,C3-2,non-toxic
1658919786372378626,48214451,BLM - Bound,C3-2,non-toxic
1659812729417236480,1299691722855911424,ALM - Crossing,C1-2,non-toxic
1658436341867094016,3215216100,ALM - Bound,C1-2,non-toxic
1658649216527343616,1564996068982628352,ALM - Bound,C5-1,non-toxic
1658217465720221696,35586563,BLM - Crossing,C2-2,non-toxic
1661071401208492035,1104998930557923328,BLM - Bound,C2-2,non-toxic
1660626174882488320,190038605,BLM - Bound,C2-1,non-toxic
1659293136621805568,38216581,BLM - Bound,C3-3,non-toxic
1659738931456245763,1534756057,BLM - Bound,C2-2,non-toxic
1660158158340325376,328744452,BLM - Crossing,C2-2,non-toxic
1658415919352147969,1585764802537947136,ALM - Crossing,C5-2,non-toxic
1658248719316254720,38917331,ALM - Bound,C1-2,non-toxic
1658809042377080833,707938453,ALM - Bound,C1-1,non-toxic
1659351891447357440,1594457623226904576,ALM - Bound,C1-1,non-toxic
1660072918003650560,85601740,BLM - Crossing,C2-1,non-toxic
1658565226416033820,1594207814817284096,ALM - Bound,C1-1,non-toxic
1661157646614036481,1594418791974420480,ALM - Crossing,C1-2,non-toxic
1660330951879032835,2449913803,ALM - Crossing,C1-1,non-toxic
1660957560952717319,1383647425,BLM - Crossing,C3-1,non-toxic
1659947368295399425,1552776698252652544,BLM - Bound,C3-3,non-toxic
1658128909513154563,14173315,BLM - Crossing,C2-2,non-toxic
1659266691501793281,272196949,BLM - Bound,C3-2,non-toxic
1659177986501779459,855885767234768896,BLM - Bound,C3-3,non-toxic
1658568922885681153,160244947,BLM - Crossing,C2-2,non-toxic
1660368837491949572,1492033677714464768,ALM - Crossing,C7-2,non-toxic
1660059026674032640,1524762521999130624,BLM - Bound,C6-2,non-toxic
1660034030203547648,1450599444236443648,BLM - Bound,C6-2,non-toxic
1659963827964747777,1436316583790587904,BLM - Bound,C3-2,non-toxic
1659693074375913473,1481908063036919808,BLM - Bound,C3-1,non-toxic
1659163143849885698,305699141,BLM - Bound,C3-1,non-toxic
1658178033562562560,825078356773261312,ALM - Bound,C1-2,non-toxic
1659252417131577364,247334603,BLM - Bound,C2-2,non-toxic
1660113326477541377,62927157,BLM - Bound,C3-1,non-toxic
1658647183342575617,18554720,BLM - Bound,C2-2,non-toxic
1660790195091013632,47554499,BLM - Bound,C2-2,non-toxic
1658854867539202053,1517274247361482752,ALM - Bound,C1-1,non-toxic
1658317873465401351,3385336511,ALM - Bound,C1-1,non-toxic
1658515928407998495,25894917,BLM - Crossing,C2-2,non-toxic
1658109337544323092,857936728165896192,BLM - Crossing,C3-3,non-toxic
1658161968241336320,151967576,BLM - Crossing,C2-2,non-toxic
1658590528483491846,2537714502,ALM - Bound,C1-1,non-toxic
1659374055915388928,1656095301134950400,ALM - Bound,C1-1,non-toxic
1658166023307116545,1024743209057099776,BLM - Bound,C2-2,non-toxic
1659575262932250627,1491973538374320128,ALM - Bound,C5-1,non-toxic
1659737444978159616,575858688,BLM - Bound,C3-3,non-toxic
1659787948802310144,109623214,BLM - Bound,C3-2,non-toxic
1660375319029878784,14676345,BLM - Bound,C3-2,non-toxic
1659335702008692738,55060090,BLM - Crossing,C3-1,non-toxic
1661009568644870150,2422395475,BLM - Bound,C2-2,non-toxic
1660007366308265987,2396163398,ALM - Crossing,C1-1,non-toxic
